id,name,date,time,dt,storm_status,lat,lon,max_wind,min_pressure,category
AL031990,BERTHA,19900731,0000,1990-07-31 00:00:00,HU,36.6,-67.0,70.0,974.0,TS
AL031990,BERTHA,19900731,0600,1990-07-31 06:00:00,HU,37.5,-66.5,65.0,975.0,TS
AL031990,BERTHA,19900731,1200,1990-07-31 12:00:00,HU,38.3,-65.9,65.0,976.0,TS
AL031990,BERTHA,19900731,1800,1990-07-31 18:00:00,HU,39.0,-65.3,65.0,977.0,TS
AL031990,BERTHA,19900801,0000,1990-08-01 00:00:00,HU,39.6,-64.5,65.0,977.0,TS
AL031990,BERTHA,19900801,0600,1990-08-01 06:00:00,HU,40.3,-63.7,65.0,977.0,TS
AL031990,BERTHA,19900801,1200,1990-08-01 12:00:00,HU,41.1,-62.7,65.0,977.0,TS
AL031990,BERTHA,19900801,1800,1990-08-01 18:00:00,HU,42.4,-61.5,65.0,975.0,TS
AL031990,BERTHA,19900802,0000,1990-08-02 00:00:00,HU,44.2,-60.5,70.0,973.0,TS
AL031990,BERTHA,19900802,0600,1990-08-02 06:00:00,EX,46.0,-60.0,60.0,978.0,TS
AL031990,BERTHA,19900802,1200,1990-08-02 12:00:00,EX,48.4,-60.0,55.0,982.0,TS
AL041990,CESAR,19900731,0000,1990-07-31 00:00:00,TD,10.1,-22.2,25.0,1014.0,TS
AL041990,CESAR,19900731,0600,1990-07-31 06:00:00,TD,10.4,-23.3,25.0,1013.0,TS
AL041990,CESAR,19900731,1200,1990-07-31 12:00:00,TD,10.8,-24.5,25.0,1013.0,TS
AL041990,CESAR,19900731,1800,1990-07-31 18:00:00,TD,11.1,-25.6,25.0,1013.0,TS
AL041990,CESAR,19900801,0000,1990-08-01 00:00:00,TD,11.5,-26.9,25.0,1013.0,TS
AL041990,CESAR,19900801,0600,1990-08-01 06:00:00,TD,12.2,-28.3,25.0,1012.0,TS
AL041990,CESAR,19900801,1200,1990-08-01 12:00:00,TD,13.4,-29.7,30.0,1012.0,TS
AL041990,CESAR,19900801,1800,1990-08-01 18:00:00,TD,14.6,-31.2,30.0,1009.0,TS
AL041990,CESAR,19900802,0000,1990-08-02 00:00:00,TS,15.4,-32.3,35.0,1005.0,TS
AL041990,CESAR,19900802,0600,1990-08-02 06:00:00,TS,16.1,-33.5,45.0,1002.0,TS
AL041990,CESAR,19900802,1200,1990-08-02 12:00:00,TS,16.7,-34.7,45.0,1000.0,TS
AL041990,CESAR,19900802,1800,1990-08-02 18:00:00,TS,17.4,-35.9,45.0,1000.0,TS
AL041990,CESAR,19900803,0000,1990-08-03 00:00:00,TS,18.1,-37.1,45.0,1000.0,TS
AL041990,CESAR,19900803,0600,1990-08-03 06:00:00,TS,18.8,-38.4,45.0,1000.0,TS
AL041990,CESAR,19900803,1200,1990-08-03 12:00:00,TS,19.3,-39.7,45.0,1000.0,TS
AL041990,CESAR,19900803,1800,1990-08-03 18:00:00,TS,19.8,-40.8,45.0,1000.0,TS
AL041990,CESAR,19900804,0000,1990-08-04 00:00:00,TS,20.4,-41.9,45.0,1000.0,TS
AL041990,CESAR,19900804,0600,1990-08-04 06:00:00,TS,21.2,-42.8,45.0,1000.0,TS
AL041990,CESAR,19900804,1200,1990-08-04 12:00:00,TS,22.0,-43.5,45.0,1000.0,TS
AL041990,CESAR,19900804,1800,1990-08-04 18:00:00,TS,22.8,-44.0,45.0,1000.0,TS
AL041990,CESAR,19900805,0000,1990-08-05 00:00:00,TS,23.6,-44.5,45.0,1000.0,TS
AL041990,CESAR,19900805,0600,1990-08-05 06:00:00,TS,24.4,-45.1,45.0,1000.0,TS
AL041990,CESAR,19900805,1200,1990-08-05 12:00:00,TS,25.3,-45.7,45.0,1000.0,TS
AL041990,CESAR,19900805,1800,1990-08-05 18:00:00,TS,26.1,-46.3,40.0,1002.0,TS
AL041990,CESAR,19900806,0000,1990-08-06 00:00:00,TS,26.6,-46.7,40.0,1004.0,TS
AL041990,CESAR,19900806,0600,1990-08-06 06:00:00,TS,26.8,-46.8,35.0,1006.0,TS
AL041990,CESAR,19900806,1200,1990-08-06 12:00:00,TD,26.9,-46.8,30.0,1009.0,TS
AL041990,CESAR,19900806,1800,1990-08-06 18:00:00,TD,26.9,-46.6,30.0,1011.0,TS
AL041990,CESAR,19900807,0000,1990-08-07 00:00:00,TD,26.9,-46.4,25.0,1013.0,TS
AL041990,CESAR,19900807,0600,1990-08-07 06:00:00,TD,26.9,-46.3,25.0,1014.0,TS
AL041990,CESAR,19900807,1200,1990-08-07 12:00:00,TD,26.8,-46.3,25.0,1016.0,TS
AL061990,EDOUARD,19900802,1800,1990-08-02 18:00:00,SD,38.0,-23.0,30.0,1015.0,TS
AL061990,EDOUARD,19900803,0000,1990-08-03 00:00:00,SD,38.3,-23.0,30.0,1013.0,TS
AL061990,EDOUARD,19900803,0600,1990-08-03 06:00:00,SD,38.8,-23.1,30.0,1010.0,TS
AL061990,EDOUARD,19900803,1200,1990-08-03 12:00:00,SS,39.2,-23.3,35.0,1009.0,TS
AL061990,EDOUARD,19900803,1800,1990-08-03 18:00:00,SS,39.5,-23.9,40.0,1006.0,TS
AL061990,EDOUARD,19900804,0000,1990-08-04 00:00:00,SS,39.7,-25.3,40.0,1005.0,TS
AL061990,EDOUARD,19900804,0600,1990-08-04 06:00:00,SS,39.4,-27.3,35.0,1006.0,TS
AL061990,EDOUARD,19900804,1200,1990-08-04 12:00:00,SS,38.8,-29.0,35.0,1006.0,TS
AL061990,EDOUARD,19900804,1800,1990-08-04 18:00:00,SD,38.1,-30.1,30.0,1007.0,TS
AL061990,EDOUARD,19900805,0000,1990-08-05 00:00:00,SD,37.6,-30.8,30.0,1007.0,TS
AL061990,EDOUARD,19900805,0600,1990-08-05 06:00:00,SD,37.3,-31.6,30.0,1007.0,TS
AL061990,EDOUARD,19900805,1200,1990-08-05 12:00:00,SD,37.1,-32.5,30.0,1007.0,TS
AL061990,EDOUARD,19900805,1800,1990-08-05 18:00:00,SD,37.0,-33.1,25.0,1009.0,TS
AL061990,EDOUARD,19900806,0000,1990-08-06 00:00:00,SD,37.0,-33.4,25.0,1010.0,TS
AL061990,EDOUARD,19900806,0600,1990-08-06 06:00:00,SD,37.1,-33.5,25.0,1010.0,TS
AL061990,EDOUARD,19900806,1200,1990-08-06 12:00:00,SD,37.2,-33.5,25.0,1010.0,TS
AL061990,EDOUARD,19900806,1800,1990-08-06 18:00:00,TD,37.5,-33.5,25.0,1010.0,TS
AL061990,EDOUARD,19900807,0000,1990-08-07 00:00:00,TD,37.5,-33.7,25.0,1010.0,TS
AL061990,EDOUARD,19900807,0600,1990-08-07 06:00:00,TD,37.4,-33.9,25.0,1008.0,TS
AL061990,EDOUARD,19900807,1200,1990-08-07 12:00:00,TD,37.1,-34.2,25.0,1008.0,TS
